Timestamp,Load_kW,Solar_kW,Solar_utilized_kW,Grid_Import_kW,Grid_Export_kW,Battery_Charge_kW,Battery_Discharge_kW,Battery_Net_kW,SOC_kWh
2025-01-01 00:00:00,1.2322,0.0,0.0,1.2322,0.0,0.0,0.0,0.0,1.0
2025-01-01 01:00:00,1.1317,0.0,0.0,1.1317,0.0,0.0,0.0,0.0,1.0
2025-01-01 02:00:00,1.2576,0.0,0.0,1.2576,0.0,0.0,0.0,0.0,1.0
2025-01-01 03:00:00,1.2092,0.0,0.0,1.2092,0.0,0.0,0.0,0.0,1.0
2025-01-01 04:00:00,1.0283,0.0,0.0,1.0283,0.0,0.0,0.0,0.0,1.0
2025-01-01 05:00:00,1.2927,0.0,0.0,1.2927,0.0,0.0,0.0,0.0,1.0
2025-01-01 06:00:00,1.8806,0.0,0.0,1.8806,0.0,0.0,0.0,0.0,1.0
2025-01-01 07:00:00,1.7252,0.9032,0.9032,0.822,0.0,0.0,0.0,0.0,1.0
2025-01-01 08:00:00,1.8219,1.4811,1.4811,0.3408,0.0,0.0,0.0,0.0,1.0
2025-01-01 09:00:00,1.3909,1.8287,1.8287,0.0,0.0,0.4378,0.0,0.4378,1.4159
2025-01-01 10:00:00,1.6311,2.5377,2.5377,0.0,0.0,0.9066,0.0,0.9066,2.2772
2025-01-01 11:00:00,1.0709,2.1866,2.1866,0.0,0.0,1.1156,0.0,1.1156,3.337
2025-01-01 12:00:00,1.1557,2.0886,2.0886,0.0,0.0,0.9329,0.0,0.9329,4.2233
2025-01-01 13:00:00,1.0088,2.1194,2.1194,0.0,0.0,1.1107,0.0,1.1107,5.2784
2025-01-01 14:00:00,1.149,2.2843,2.2843,0.0,0.0,1.1353,0.0,1.1353,6.357
2025-01-01 15:00:00,1.0741,1.6819,1.6819,0.0,0.0,0.6078,0.0,0.6078,6.9344
2025-01-01 16:00:00,1.352,1.409,1.409,2.464,0.0,2.5211,0.0,2.5211,9.3294
2025-01-01 17:00:00,1.934,0.886,0.886,0.0,0.0,0.0,1.048,-1.048,8.2263
2025-01-01 18:00:00,1.94,0.0,0.0,0.0,0.0,0.0,1.94,-1.94,6.1842
2025-01-01 19:00:00,1.961,0.0,0.0,0.0,0.0,0.0,1.961,-1.961,4.12
2025-01-01 20:00:00,1.8775,0.0,0.0,0.0,0.0,0.0,1.8775,-1.8775,2.1437
2025-01-01 21:00:00,1.0865,0.0,0.0,0.0,0.0,0.0,1.0865,-1.0865,1.0
2025-01-01 22:00:00,1.2048,0.0,0.0,1.2048,0.0,0.0,0.0,0.0,1.0
2025-01-01 23:00:00,1.0419,0.0,0.0,1.0419,0.0,0.0,0.0,0.0,1.0
2025-01-02 00:00:00,1.06,0.0,0.0,1.06,0.0,0.0,0.0,0.0,1.0
2025-01-02 01:00:00,1.0022,0.0,0.0,1.0022,0.0,0.0,0.0,0.0,1.0
2025-01-02 02:00:00,1.2361,0.0,0.0,1.2361,0.0,0.0,0.0,0.0,1.0
2025-01-02 03:00:00,1.1995,0.0,0.0,1.1995,0.0,0.0,0.0,0.0,1.0
2025-01-02 04:00:00,1.2115,0.0,0.0,1.2115,0.0,0.0,0.0,0.0,1.0
2025-01-02 05:00:00,1.2342,0.0,0.0,1.2342,0.0,0.0,0.0,0.0,1.0
2025-01-02 06:00:00,1.7295,0.0,0.0,1.7295,0.0,0.0,0.0,0.0,1.0
2025-01-02 07:00:00,1.5573,0.8197,0.8197,0.7376,0.0,0.0,0.0,0.0,1.0
2025-01-02 08:00:00,1.7826,1.5449,1.5449,0.2377,0.0,0.0,0.0,0.0,1.0
2025-01-02 09:00:00,1.5214,1.9368,1.9368,0.0,0.0,0.4154,0.0,0.4154,1.3946
2025-01-02 10:00:00,1.3123,2.2478,2.2478,0.0,0.0,0.9354,0.0,0.9354,2.2833
2025-01-02 11:00:00,1.0817,2.3613,2.3613,0.0,0.0,1.2796,0.0,1.2796,3.4989
2025-01-02 12:00:00,1.0117,2.0565,2.0565,0.0,0.0,1.0448,0.0,1.0448,4.4915
2025-01-02 13:00:00,1.1324,2.3217,2.3217,0.0,0.0,1.1893,0.0,1.1893,5.6213
2025-01-02 14:00:00,1.1329,1.8009,1.8009,0.0,0.0,0.668,0.0,0.668,6.2559
2025-01-02 15:00:00,1.0334,1.8759,1.8759,0.0,0.0,0.8425,0.0,0.8425,7.0563
2025-01-02 16:00:00,1.5889,1.3871,1.3871,2.5101,0.0,2.3083,0.0,2.3083,9.2491
2025-01-02 17:00:00,1.9002,0.7775,0.7775,0.0,0.0,0.0,1.1227,-1.1227,8.0673
2025-01-02 18:00:00,1.8892,0.0,0.0,0.0,0.0,0.0,1.8892,-1.8892,6.0786
2025-01-02 19:00:00,1.9261,0.0,0.0,0.0,0.0,0.0,1.9261,-1.9261,4.0512
2025-01-02 20:00:00,1.8724,0.0,0.0,0.0,0.0,0.0,1.8724,-1.8724,2.0803
2025-01-02 21:00:00,1.0263,0.0,0.0,0.0,0.0,0.0,1.0263,-1.0263,1.0
2025-01-02 22:00:00,1.0354,0.0,0.0,1.0354,0.0,0.0,0.0,0.0,1.0
2025-01-02 23:00:00,1.2886,0.0,0.0,1.2886,0.0,0.0,0.0,0.0,1.0
2025-01-03 00:00:00,1.2726,0.0,0.0,1.2726,0.0,0.0,0.0,0.0,1.0
2025-01-03 01:00:00,1.2099,0.0,0.0,1.2099,0.0,0.0,0.0,0.0,1.0
2025-01-03 02:00:00,1.0798,0.0,0.0,1.0798,0.0,0.0,0.0,0.0,1.0
2025-01-03 03:00:00,1.2908,0.0,0.0,1.2908,0.0,0.0,0.0,0.0,1.0
2025-01-03 04:00:00,1.2336,0.0,0.0,1.2336,0.0,0.0,0.0,0.0,1.0
2025-01-03 05:00:00,1.2151,0.0,0.0,1.2151,0.0,0.0,0.0,0.0,1.0
2025-01-03 06:00:00,1.7247,0.0,0.0,1.7247,0.0,0.0,0.0,0.0,1.0
2025-01-03 07:00:00,1.9513,0.7704,0.7704,1.1809,0.0,0.0,0.0,0.0,1.0
2025-01-03 08:00:00,1.653,1.3923,1.3923,0.2607,0.0,0.0,0.0,0.0,1.0
2025-01-03 09:00:00,1.6426,2.1238,2.1238,0.0,0.0,0.4811,0.0,0.4811,1.4571
2025-01-03 10:00:00,1.4728,2.4449,2.4449,0.0,0.0,0.972,0.0,0.972,2.3805
2025-01-03 11:00:00,1.13,1.9882,1.9882,0.0,0.0,0.8583,0.0,0.8583,3.1958
2025-01-03 12:00:00,1.0083,2.1666,2.1666,0.0,0.0,1.1583,0.0,1.1583,4.2962
2025-01-03 13:00:00,1.0289,2.0071,2.0071,0.0,0.0,0.9782,0.0,0.9782,5.2255
2025-01-03 14:00:00,1.0341,2.1468,2.1468,0.0,0.0,1.1126,0.0,1.1126,6.2825
2025-01-03 15:00:00,1.0694,1.936,1.936,0.0,0.0,0.8666,0.0,0.8666,7.1058
2025-01-03 16:00:00,1.6834,1.5942,1.5942,2.3676,0.0,2.2784,0.0,2.2784,9.2702
2025-01-03 17:00:00,1.8166,0.8233,0.8233,0.0,0.0,0.0,0.9932,-0.9932,8.2247
2025-01-03 18:00:00,1.9876,0.0,0.0,0.0,0.0,0.0,1.9876,-1.9876,6.1325
2025-01-03 19:00:00,1.8534,0.0,0.0,0.0,0.0,0.0,1.8534,-1.8534,4.1816
2025-01-03 20:00:00,1.8663,0.0,0.0,0.0,0.0,0.0,1.8663,-1.8663,2.2171
2025-01-03 21:00:00,1.1562,0.0,0.0,0.0,0.0,0.0,1.1562,-1.1562,1.0
2025-01-03 22:00:00,1.1317,0.0,0.0,1.1317,0.0,0.0,0.0,0.0,1.0
2025-01-03 23:00:00,1.0065,0.0,0.0,1.0065,0.0,0.0,0.0,0.0,1.0
2025-01-04 00:00:00,1.1231,0.0,0.0,1.1231,0.0,0.0,0.0,0.0,1.0
2025-01-04 01:00:00,1.142,0.0,0.0,1.142,0.0,0.0,0.0,0.0,1.0
2025-01-04 02:00:00,0.9379,0.0,0.0,0.9379,0.0,0.0,0.0,0.0,1.0
2025-01-04 03:00:00,1.0496,0.0,0.0,1.0496,0.0,0.0,0.0,0.0,1.0
2025-01-04 04:00:00,0.9293,0.0,0.0,0.9293,0.0,0.0,0.0,0.0,1.0
2025-01-04 05:00:00,1.0815,0.0,0.0,1.0815,0.0,0.0,0.0,0.0,1.0
2025-01-04 06:00:00,1.4766,0.0,0.0,1.4766,0.0,0.0,0.0,0.0,1.0
2025-01-04 07:00:00,1.6959,0.8782,0.8782,0.8177,0.0,0.0,0.0,0.0,1.0
2025-01-04 08:00:00,1.4536,1.2957,1.2957,0.1579,0.0,0.0,0.0,0.0,1.0
2025-01-04 09:00:00,1.3035,2.1637,2.1637,0.0,0.0,0.8602,0.0,0.8602,1.8172
2025-01-04 10:00:00,1.2842,2.2885,2.2885,0.0,0.0,1.0043,0.0,1.0043,2.7713
2025-01-04 11:00:00,0.9927,1.647,1.647,0.0,0.0,0.6543,0.0,0.6543,3.3928
2025-01-04 12:00:00,0.9296,1.7553,1.7553,0.0,0.0,0.8257,0.0,0.8257,4.1772
2025-01-04 13:00:00,1.0786,1.6661,1.6661,0.0,0.0,0.5875,0.0,0.5875,4.7354
2025-01-04 14:00:00,1.0603,2.2048,2.2048,0.0,0.0,1.1445,0.0,1.1445,5.8226
2025-01-04 15:00:00,0.9569,1.8584,1.8584,0.0,0.0,0.9015,0.0,0.9015,6.6791
2025-01-04 16:00:00,1.3045,1.4557,1.4557,1.6804,0.0,1.8316,0.0,1.8316,8.4191
2025-01-04 17:00:00,1.6672,0.7775,0.7775,0.0,0.0,0.0,0.8897,-0.8897,7.4825
2025-01-04 18:00:00,1.6421,0.0,0.0,0.0,0.0,0.0,1.6421,-1.6421,5.754
2025-01-04 19:00:00,1.6523,0.0,0.0,0.0,0.0,0.0,1.6523,-1.6523,4.0148
2025-01-04 20:00:00,1.7279,0.0,0.0,0.0,0.0,0.0,1.7279,-1.7279,2.1959
2025-01-04 21:00:00,1.1361,0.0,0.0,0.0,0.0,0.0,1.1361,-1.1361,1.0
2025-01-04 22:00:00,0.953,0.0,0.0,0.953,0.0,0.0,0.0,0.0,1.0
2025-01-04 23:00:00,0.9838,0.0,0.0,0.9838,0.0,0.0,0.0,0.0,1.0
2025-01-05 00:00:00,1.1099,0.0,0.0,1.1099,0.0,0.0,0.0,0.0,1.0
2025-01-05 01:00:00,1.1624,0.0,0.0,1.1624,0.0,0.0,0.0,0.0,1.0
2025-01-05 02:00:00,1.0352,0.0,0.0,1.0352,0.0,0.0,0.0,0.0,1.0
2025-01-05 03:00:00,0.9388,0.0,0.0,0.9388,0.0,0.0,0.0,0.0,1.0
2025-01-05 04:00:00,0.9038,0.0,0.0,0.9038,0.0,0.0,0.0,0.0,1.0
2025-01-05 05:00:00,0.962,0.0,0.0,0.962,0.0,0.0,0.0,0.0,1.0
2025-01-05 06:00:00,1.4093,0.0,0.0,1.4093,0.0,0.0,0.0,0.0,1.0
2025-01-05 07:00:00,1.5778,0.8399,0.8399,0.738,0.0,0.0,0.0,0.0,1.0
2025-01-05 08:00:00,1.4399,1.5718,1.5718,0.0,0.0,0.1319,0.0,0.1319,1.1253
2025-01-05 09:00:00,1.436,1.2642,1.2642,0.1718,0.0,0.0,0.0,0.0,1.1253
2025-01-05 10:00:00,1.5039,2.2938,2.2938,0.0,0.0,0.7899,0.0,0.7899,1.8757
2025-01-05 11:00:00,0.988,2.0062,2.0062,0.0,0.0,1.0182,0.0,1.0182,2.8431
2025-01-05 12:00:00,0.9516,1.6635,1.6635,0.0,0.0,0.7119,0.0,0.7119,3.5194
2025-01-05 13:00:00,0.9999,2.1794,2.1794,0.0,0.0,1.1794,0.0,1.1794,4.6398
2025-01-05 14:00:00,0.9253,1.9664,1.9664,0.0,0.0,1.0411,0.0,1.0411,5.6289
2025-01-05 15:00:00,1.0073,2.0598,2.0598,0.0,0.0,1.0525,0.0,1.0525,6.6287
2025-01-05 16:00:00,1.3383,1.3393,1.3393,1.7618,0.0,1.7628,0.0,1.7628,8.3034
2025-01-05 17:00:00,1.6396,0.8794,0.8794,0.0,0.0,0.0,0.7602,-0.7602,7.5032
2025-01-05 18:00:00,1.6619,0.0,0.0,0.0,0.0,0.0,1.6619,-1.6619,5.7538
2025-01-05 19:00:00,1.7762,0.0,0.0,0.0,0.0,0.0,1.7762,-1.7762,3.8842
2025-01-05 20:00:00,1.7286,0.0,0.0,0.0,0.0,0.0,1.7286,-1.7286,2.0646
2025-01-05 21:00:00,1.0114,0.0,0.0,0.0,0.0,0.0,1.0114,-1.0114,1.0
2025-01-05 22:00:00,1.001,0.0,0.0,1.001,0.0,0.0,0.0,0.0,1.0
2025-01-05 23:00:00,1.015,0.0,0.0,1.015,0.0,0.0,0.0,0.0,1.0
2025-01-06 00:00:00,1.1956,0.0,0.0,1.1956,0.0,0.0,0.0,0.0,1.0
2025-01-06 01:00:00,1.2603,0.0,0.0,1.2603,0.0,0.0,0.0,0.0,1.0
2025-01-06 02:00:00,1.1362,0.0,0.0,1.1362,0.0,0.0,0.0,0.0,1.0
2025-01-06 03:00:00,1.0744,0.0,0.0,1.0744,0.0,0.0,0.0,0.0,1.0
2025-01-06 04:00:00,1.071,0.0,0.0,1.071,0.0,0.0,0.0,0.0,1.0
2025-01-06 05:00:00,1.2238,0.0,0.0,1.2238,0.0,0.0,0.0,0.0,1.0
2025-01-06 06:00:00,1.9083,0.0,0.0,1.9083,0.0,0.0,0.0,0.0,1.0
2025-01-06 07:00:00,1.7972,0.8363,0.8363,0.9609,0.0,0.0,0.0,0.0,1.0
2025-01-06 08:00:00,1.6552,1.6008,1.6008,0.0544,0.0,0.0,0.0,0.0,1.0
2025-01-06 09:00:00,1.3662,1.8691,1.8691,0.0,0.0,0.5029,0.0,0.5029,1.4778
2025-01-06 10:00:00,1.3462,1.4072,1.4072,0.0,0.0,0.061,0.0,0.061,1.5357
2025-01-06 11:00:00,1.0349,1.6934,1.6934,0.0,0.0,0.6585,0.0,0.6585,2.1613
2025-01-06 12:00:00,1.1361,2.0754,2.0754,0.0,0.0,0.9392,0.0,0.9392,3.0535
2025-01-06 13:00:00,1.1009,1.6851,1.6851,0.0,0.0,0.5842,0.0,0.5842,3.6085
2025-01-06 14:00:00,1.0087,1.622,1.622,0.0,0.0,0.6133,0.0,0.6133,4.1912
2025-01-06 15:00:00,1.0499,2.0768,2.0768,1.0613,0.0,2.0882,0.0,2.0882,6.175
2025-01-06 16:00:00,1.3197,1.5079,1.5079,3.3118,0.0,3.5,0.0,3.5,9.5
2025-01-06 17:00:00,1.8203,0.7429,0.7429,0.0,0.0,0.0,1.0775,-1.0775,8.3658
2025-01-06 18:00:00,1.985,0.0,0.0,0.0,0.0,0.0,1.985,-1.985,6.2764
2025-01-06 19:00:00,1.9805,0.0,0.0,0.0,0.0,0.0,1.9805,-1.9805,4.1916
2025-01-06 20:00:00,1.9959,0.0,0.0,0.0,0.0,0.0,1.9959,-1.9959,2.0907
2025-01-06 21:00:00,1.2406,0.0,0.0,0.2045,0.0,0.0,1.0361,-1.0361,1.0
2025-01-06 22:00:00,1.2338,0.0,0.0,1.2338,0.0,0.0,0.0,0.0,1.0
2025-01-06 23:00:00,1.1927,0.0,0.0,1.1927,0.0,0.0,0.0,0.0,1.0
2025-01-07 00:00:00,1.2337,0.0,0.0,1.2337,0.0,0.0,0.0,0.0,1.0
2025-01-07 01:00:00,1.0404,0.0,0.0,1.0404,0.0,0.0,0.0,0.0,1.0
2025-01-07 02:00:00,1.1608,0.0,0.0,1.1608,0.0,0.0,0.0,0.0,1.0
2025-01-07 03:00:00,1.1543,0.0,0.0,1.1543,0.0,0.0,0.0,0.0,1.0
2025-01-07 04:00:00,1.2573,0.0,0.0,1.2573,0.0,0.0,0.0,0.0,1.0
2025-01-07 05:00:00,1.1388,0.0,0.0,1.1388,0.0,0.0,0.0,0.0,1.0
2025-01-07 06:00:00,1.6925,0.0,0.0,1.6925,0.0,0.0,0.0,0.0,1.0
2025-01-07 07:00:00,1.5699,0.8098,0.8098,0.7601,0.0,0.0,0.0,0.0,1.0
2025-01-07 08:00:00,1.6163,1.4555,1.4555,0.1608,0.0,0.0,0.0,0.0,1.0
2025-01-07 09:00:00,1.431,2.1086,2.1086,0.0,0.0,0.6776,0.0,0.6776,1.6437
2025-01-07 10:00:00,1.4188,2.6221,2.6221,0.0,0.0,1.2033,0.0,1.2033,2.7868
2025-01-07 11:00:00,1.0962,2.2158,2.2158,0.0,0.0,1.1196,0.0,1.1196,3.8504
2025-01-07 12:00:00,1.1697,2.5468,2.5468,0.0,0.0,1.3771,0.0,1.3771,5.1586
2025-01-07 13:00:00,1.1065,1.9122,1.9122,0.0,0.0,0.8056,0.0,0.8056,5.924
2025-01-07 14:00:00,1.147,2.0179,2.0179,0.0,0.0,0.8709,0.0,0.8709,6.7514
2025-01-07 15:00:00,1.1721,2.1435,2.1435,0.0,0.0,0.9713,0.0,0.9713,7.6742
2025-01-07 16:00:00,1.338,1.3615,1.3615,1.8971,0.0,1.9206,0.0,1.9206,9.4987
2025-01-07 17:00:00,1.9872,0.8978,0.8978,0.0,0.0,0.0,1.0894,-1.0894,8.352
2025-01-07 18:00:00,1.9602,0.0,0.0,0.0,0.0,0.0,1.9602,-1.9602,6.2887
2025-01-07 19:00:00,1.959,0.0,0.0,0.0,0.0,0.0,1.959,-1.959,4.2266
2025-01-07 20:00:00,1.9892,0.0,0.0,0.0,0.0,0.0,1.9892,-1.9892,2.1327
2025-01-07 21:00:00,1.076,0.0,0.0,0.0,0.0,0.0,1.076,-1.076,1.0
2025-01-07 22:00:00,1.177,0.0,0.0,1.177,0.0,0.0,0.0,0.0,1.0
2025-01-07 23:00:00,1.0285,0.0,0.0,1.0285,0.0,0.0,0.0,0.0,1.0
2025-01-08 00:00:00,1.1848,0.0,0.0,1.1848,0.0,0.0,0.0,0.0,1.0
2025-01-08 01:00:00,1.0514,0.0,0.0,1.0514,0.0,0.0,0.0,0.0,1.0
2025-01-08 02:00:00,1.1695,0.0,0.0,1.1695,0.0,0.0,0.0,0.0,1.0
2025-01-08 03:00:00,1.1717,0.0,0.0,1.1717,0.0,0.0,0.0,0.0,1.0
2025-01-08 04:00:00,1.1398,0.0,0.0,1.1398,0.0,0.0,0.0,0.0,1.0
2025-01-08 05:00:00,1.1568,0.0,0.0,1.1568,0.0,0.0,0.0,0.0,1.0
2025-01-08 06:00:00,1.882,0.0,0.0,1.882,0.0,0.0,0.0,0.0,1.0
2025-01-08 07:00:00,1.7998,0.7553,0.7553,1.0445,0.0,0.0,0.0,0.0,1.0
2025-01-08 08:00:00,1.5586,1.3816,1.3816,0.177,0.0,0.0,0.0,0.0,1.0
2025-01-08 09:00:00,1.4674,2.1021,2.1021,0.0,0.0,0.6346,0.0,0.6346,1.6029
2025-01-08 10:00:00,1.4335,2.54,2.54,0.0,0.0,1.1066,0.0,1.1066,2.6541
2025-01-08 11:00:00,1.0541,1.721,1.721,0.0,0.0,0.6669,0.0,0.6669,3.2876
2025-01-08 12:00:00,1.0315,1.6411,1.6411,0.0,0.0,0.6096,0.0,0.6096,3.8667
2025-01-08 13:00:00,1.0876,1.9935,1.9935,0.0,0.0,0.906,0.0,0.906,4.7274
2025-01-08 14:00:00,1.1106,1.8423,1.8423,0.0,0.0,0.7317,0.0,0.7317,5.4225
2025-01-08 15:00:00,1.0959,2.1576,2.1576,0.0,0.0,1.0618,0.0,1.0618,6.4311
2025-01-08 16:00:00,1.5871,1.3728,1.3728,3.4446,0.0,3.2304,0.0,3.2304,9.5
2025-01-08 17:00:00,1.9701,0.7557,0.7557,0.0,0.0,0.0,1.2144,-1.2144,8.2217
2025-01-08 18:00:00,1.9176,0.0,0.0,0.0,0.0,0.0,1.9176,-1.9176,6.2031
2025-01-08 19:00:00,1.8909,0.0,0.0,0.0,0.0,0.0,1.8909,-1.8909,4.2127
2025-01-08 20:00:00,1.9651,0.0,0.0,0.0,0.0,0.0,1.9651,-1.9651,2.1442
2025-01-08 21:00:00,1.0886,0.0,0.0,0.0016,0.0,0.0,1.087,-1.087,1.0
2025-01-08 22:00:00,1.1376,0.0,0.0,1.1376,0.0,0.0,0.0,0.0,1.0
2025-01-08 23:00:00,1.1327,0.0,0.0,1.1327,0.0,0.0,0.0,0.0,1.0
2025-01-09 00:00:00,1.0906,0.0,0.0,1.0906,0.0,0.0,0.0,0.0,1.0
2025-01-09 01:00:00,1.2755,0.0,0.0,1.2755,0.0,0.0,0.0,0.0,1.0
2025-01-09 02:00:00,1.2344,0.0,0.0,1.2344,0.0,0.0,0.0,0.0,1.0
2025-01-09 03:00:00,1.0332,0.0,0.0,1.0332,0.0,0.0,0.0,0.0,1.0
2025-01-09 04:00:00,1.2991,0.0,0.0,1.2991,0.0,0.0,0.0,0.0,1.0
2025-01-09 05:00:00,1.2638,0.0,0.0,1.2638,0.0,0.0,0.0,0.0,1.0
2025-01-09 06:00:00,1.642,0.0,0.0,1.642,0.0,0.0,0.0,0.0,1.0
2025-01-09 07:00:00,1.9996,0.8525,0.8525,1.147,0.0,0.0,0.0,0.0,1.0
2025-01-09 08:00:00,1.5452,1.343,1.343,0.2022,0.0,0.0,0.0,0.0,1.0
2025-01-09 09:00:00,1.3963,1.9989,1.9989,0.0,0.0,0.6025,0.0,0.6025,1.5724
2025-01-09 10:00:00,1.3793,2.4833,2.4833,0.0,0.0,1.1041,0.0,1.1041,2.6213
2025-01-09 11:00:00,1.0072,1.8191,1.8191,0.0,0.0,0.8118,0.0,0.8118,3.3925
2025-01-09 12:00:00,1.1212,2.3353,2.3353,0.0,0.0,1.2141,0.0,1.2141,4.5459
2025-01-09 13:00:00,1.1699,2.3283,2.3283,0.0,0.0,1.1584,0.0,1.1584,5.6464
2025-01-09 14:00:00,1.1856,2.0376,2.0376,0.0,0.0,0.852,0.0,0.852,6.4558
2025-01-09 15:00:00,1.1676,2.4316,2.4316,0.0,0.0,1.264,0.0,1.264,7.6566
2025-01-09 16:00:00,1.35,1.5817,1.5817,1.7086,0.0,1.9404,0.0,1.9404,9.5
2025-01-09 17:00:00,1.926,0.7618,0.7618,0.0,0.0,0.0,1.1642,-1.1642,8.2745
2025-01-09 18:00:00,1.9469,0.0,0.0,0.0,0.0,0.0,1.9469,-1.9469,6.2251
2025-01-09 19:00:00,1.942,0.0,0.0,0.0,0.0,0.0,1.942,-1.942,4.1809
2025-01-09 20:00:00,1.996,0.0,0.0,0.0,0.0,0.0,1.996,-1.996,2.0798
2025-01-09 21:00:00,1.1835,0.0,0.0,0.1576,0.0,0.0,1.0258,-1.0258,1.0
2025-01-09 22:00:00,1.0164,0.0,0.0,1.0164,0.0,0.0,0.0,0.0,1.0
2025-01-09 23:00:00,1.1849,0.0,0.0,1.1849,0.0,0.0,0.0,0.0,1.0
2025-01-10 00:00:00,1.0127,0.0,0.0,1.0127,0.0,0.0,0.0,0.0,1.0
2025-01-10 01:00:00,1.2652,0.0,0.0,1.2652,0.0,0.0,0.0,0.0,1.0
2025-01-10 02:00:00,1.2129,0.0,0.0,1.2129,0.0,0.0,0.0,0.0,1.0
2025-01-10 03:00:00,1.0519,0.0,0.0,1.0519,0.0,0.0,0.0,0.0,1.0
2025-01-10 04:00:00,1.0275,0.0,0.0,1.0275,0.0,0.0,0.0,0.0,1.0
2025-01-10 05:00:00,1.0551,0.0,0.0,1.0551,0.0,0.0,0.0,0.0,1.0
2025-01-10 06:00:00,1.99,0.0,0.0,1.99,0.0,0.0,0.0,0.0,1.0
2025-01-10 07:00:00,1.8182,0.7599,0.7599,1.0583,0.0,0.0,0.0,0.0,1.0
2025-01-10 08:00:00,1.973,1.526,1.526,0.447,0.0,0.0,0.0,0.0,1.0
2025-01-10 09:00:00,1.5799,2.2233,2.2233,0.0,0.0,0.6434,0.0,0.6434,1.6112
2025-01-10 10:00:00,1.3594,2.3488,2.3488,0.0,0.0,0.9894,0.0,0.9894,2.5511
2025-01-10 11:00:00,1.0948,2.259,2.259,0.0,0.0,1.1642,0.0,1.1642,3.6571
2025-01-10 12:00:00,1.0556,1.8698,1.8698,0.0,0.0,0.8141,0.0,0.8141,4.4305
2025-01-10 13:00:00,1.1222,1.9098,1.9098,0.0,0.0,0.7876,0.0,0.7876,5.1787
2025-01-10 14:00:00,1.0818,2.1394,2.1394,0.0,0.0,1.0577,0.0,1.0577,6.1835
2025-01-10 15:00:00,1.0634,1.6991,1.6991,0.0,0.0,0.6357,0.0,0.6357,6.7875
2025-01-10 16:00:00,1.4896,1.5241,1.5241,2.7105,0.0,2.745,0.0,2.745,9.3952
2025-01-10 17:00:00,1.9132,0.8521,0.8521,0.0,0.0,0.0,1.061,-1.061,8.2783
2025-01-10 18:00:00,1.9305,0.0,0.0,0.0,0.0,0.0,1.9305,-1.9305,6.2462
2025-01-10 19:00:00,1.9098,0.0,0.0,0.0,0.0,0.0,1.9098,-1.9098,4.2359
2025-01-10 20:00:00,1.8863,0.0,0.0,0.0,0.0,0.0,1.8863,-1.8863,2.2503
2025-01-10 21:00:00,1.1878,0.0,0.0,0.0,0.0,0.0,1.1878,-1.1878,1.0
2025-01-10 22:00:00,1.1082,0.0,0.0,1.1082,0.0,0.0,0.0,0.0,1.0
2025-01-10 23:00:00,1.1538,0.0,0.0,1.1538,0.0,0.0,0.0,0.0,1.0
2025-01-11 00:00:00,1.0989,0.0,0.0,1.0989,0.0,0.0,0.0,0.0,1.0
2025-01-11 01:00:00,1.1393,0.0,0.0,1.1393,0.0,0.0,0.0,0.0,1.0
2025-01-11 02:00:00,1.1487,0.0,0.0,1.1487,0.0,0.0,0.0,0.0,1.0
2025-01-11 03:00:00,1.036,0.0,0.0,1.036,0.0,0.0,0.0,0.0,1.0
2025-01-11 04:00:00,1.0405,0.0,0.0,1.0405,0.0,0.0,0.0,0.0,1.0
2025-01-11 05:00:00,1.116,0.0,0.0,1.116,0.0,0.0,0.0,0.0,1.0
2025-01-11 06:00:00,1.4915,0.0,0.0,1.4915,0.0,0.0,0.0,0.0,1.0
2025-01-11 07:00:00,1.4021,0.8442,0.8442,0.5579,0.0,0.0,0.0,0.0,1.0
2025-01-11 08:00:00,1.375,1.4447,1.4447,0.0,0.0,0.0697,0.0,0.0697,1.0662
2025-01-11 09:00:00,1.2323,2.1342,2.1342,0.0,0.0,0.9019,0.0,0.9019,1.923
2025-01-11 10:00:00,1.1753,2.5902,2.5902,0.0,0.0,1.4149,0.0,1.4149,3.2672
2025-01-11 11:00:00,0.967,1.5858,1.5858,0.0,0.0,0.6188,0.0,0.6188,3.8551
2025-01-11 12:00:00,0.9215,1.3871,1.3871,0.0,0.0,0.4655,0.0,0.4655,4.2973
2025-01-11 13:00:00,1.0792,2.2132,2.2132,0.0,0.0,1.134,0.0,1.134,5.3746
2025-01-11 14:00:00,1.0238,2.0121,2.0121,0.0,0.0,0.9884,0.0,0.9884,6.3136
2025-01-11 15:00:00,1.0154,2.0242,2.0242,0.0,0.0,1.0089,0.0,1.0089,7.272
2025-01-11 16:00:00,1.359,0.9716,0.9716,1.5629,0.0,1.1754,0.0,1.1754,8.3887
2025-01-11 17:00:00,1.7705,0.8353,0.8353,0.0,0.0,0.0,0.9353,-0.9353,7.4042
2025-01-11 18:00:00,1.771,0.0,0.0,0.0,0.0,0.0,1.771,-1.771,5.5399
2025-01-11 19:00:00,1.7007,0.0,0.0,0.0,0.0,0.0,1.7007,-1.7007,3.7498
2025-01-11 20:00:00,1.6907,0.0,0.0,0.0,0.0,0.0,1.6907,-1.6907,1.9701
2025-01-11 21:00:00,0.9216,0.0,0.0,0.0,0.0,0.0,0.9216,-0.9216,1.0
2025-01-11 22:00:00,1.1039,0.0,0.0,1.1039,0.0,0.0,0.0,0.0,1.0
