Timestamp,Battery_Charge_kW,Battery_Discharge_kW,SOC_kWh,Load_kW,Solar_kW,Grid_Import_kW,Grid_Export_kW
2025-01-01 09:00:00,0.4378,0.0,1.4159,1.3909,1.8287,0.0,0.0
2025-01-01 10:00:00,0.9066,0.0,2.2772,1.6311,2.5377,0.0,0.0
2025-01-01 11:00:00,1.1156,0.0,3.337,1.0709,2.1866,0.0,0.0
2025-01-01 12:00:00,0.9329,0.0,4.2233,1.1557,2.0886,0.0,0.0
2025-01-01 13:00:00,1.1107,0.0,5.2784,1.0088,2.1194,0.0,0.0
2025-01-01 14:00:00,1.1353,0.0,6.357,1.149,2.2843,0.0,0.0
2025-01-01 15:00:00,0.6078,0.0,6.9344,1.0741,1.6819,0.0,0.0
2025-01-01 16:00:00,2.5211,0.0,9.3294,1.352,1.409,2.464,0.0
2025-01-01 17:00:00,0.0,1.048,8.2263,1.934,0.886,0.0,0.0
2025-01-01 18:00:00,0.0,1.94,6.1842,1.94,0.0,0.0,0.0
2025-01-01 19:00:00,0.0,1.961,4.12,1.961,0.0,0.0,0.0
2025-01-01 20:00:00,0.0,1.8775,2.1437,1.8775,0.0,0.0,0.0
2025-01-01 21:00:00,0.0,1.0865,1.0,1.0865,0.0,0.0,0.0
2025-01-02 09:00:00,0.4154,0.0,1.3946,1.5214,1.9368,0.0,0.0
2025-01-02 10:00:00,0.9354,0.0,2.2833,1.3123,2.2478,0.0,0.0
2025-01-02 11:00:00,1.2796,0.0,3.4989,1.0817,2.3613,0.0,0.0
2025-01-02 12:00:00,1.0448,0.0,4.4915,1.0117,2.0565,0.0,0.0
2025-01-02 13:00:00,1.1893,0.0,5.6213,1.1324,2.3217,0.0,0.0
2025-01-02 14:00:00,0.668,0.0,6.2559,1.1329,1.8009,0.0,0.0
2025-01-02 15:00:00,0.8425,0.0,7.0563,1.0334,1.8759,0.0,0.0
2025-01-02 16:00:00,2.3083,0.0,9.2491,1.5889,1.3871,2.5101,0.0
2025-01-02 17:00:00,0.0,1.1227,8.0673,1.9002,0.7775,0.0,0.0
2025-01-02 18:00:00,0.0,1.8892,6.0786,1.8892,0.0,0.0,0.0
2025-01-02 19:00:00,0.0,1.9261,4.0512,1.9261,0.0,0.0,0.0
2025-01-02 20:00:00,0.0,1.8724,2.0803,1.8724,0.0,0.0,0.0
2025-01-02 21:00:00,0.0,1.0263,1.0,1.0263,0.0,0.0,0.0
2025-01-03 09:00:00,0.4811,0.0,1.4571,1.6426,2.1238,0.0,0.0
2025-01-03 10:00:00,0.972,0.0,2.3805,1.4728,2.4448,0.0,0.0
2025-01-03 11:00:00,0.8583,0.0,3.1958,1.13,1.9882,0.0,0.0
2025-01-03 12:00:00,1.1583,0.0,4.2962,1.0083,2.1666,0.0,0.0
2025-01-03 13:00:00,0.9782,0.0,5.2255,1.0289,2.0071,0.0,0.0
2025-01-03 14:00:00,1.1126,0.0,6.2825,1.0341,2.1468,0.0,0.0
2025-01-03 15:00:00,0.8666,0.0,7.1058,1.0694,1.936,0.0,0.0
2025-01-03 16:00:00,2.2784,0.0,9.2702,1.6834,1.5942,2.3676,0.0
2025-01-03 17:00:00,0.0,0.9932,8.2247,1.8166,0.8233,0.0,0.0
2025-01-03 18:00:00,0.0,1.9876,6.1325,1.9876,0.0,0.0,0.0
2025-01-03 19:00:00,0.0,1.8534,4.1816,1.8534,0.0,0.0,0.0
2025-01-03 20:00:00,0.0,1.8663,2.2171,1.8663,0.0,0.0,0.0
2025-01-03 21:00:00,0.0,1.1562,1.0,1.1562,0.0,0.0,0.0
2025-01-04 09:00:00,0.8602,0.0,1.8172,1.3035,2.1637,0.0,0.0
2025-01-04 10:00:00,1.0043,0.0,2.7713,1.2842,2.2885,0.0,0.0
2025-01-04 11:00:00,0.6543,0.0,3.3928,0.9927,1.647,0.0,0.0
2025-01-04 12:00:00,0.8257,0.0,4.1772,0.9296,1.7553,0.0,0.0
2025-01-04 13:00:00,0.5875,0.0,4.7354,1.0786,1.6661,0.0,0.0
2025-01-04 14:00:00,1.1445,0.0,5.8226,1.0603,2.2048,0.0,0.0
2025-01-04 15:00:00,0.9015,0.0,6.6791,0.9569,1.8584,0.0,0.0
2025-01-04 16:00:00,1.8316,0.0,8.4191,1.3045,1.4557,1.6804,0.0
2025-01-04 17:00:00,0.0,0.8897,7.4825,1.6672,0.7775,0.0,0.0
2025-01-04 18:00:00,0.0,1.6421,5.754,1.6421,0.0,0.0,0.0
2025-01-04 19:00:00,0.0,1.6523,4.0148,1.6523,0.0,0.0,0.0
2025-01-04 20:00:00,0.0,1.7279,2.1959,1.7279,0.0,0.0,0.0
2025-01-04 21:00:00,0.0,1.1361,1.0,1.1361,0.0,0.0,0.0
2025-01-05 08:00:00,0.1319,0.0,1.1253,1.4399,1.5718,0.0,0.0
2025-01-05 10:00:00,0.7899,0.0,1.8757,1.5039,2.2938,0.0,0.0
2025-01-05 11:00:00,1.0182,0.0,2.8431,0.988,2.0062,0.0,0.0
2025-01-05 12:00:00,0.7119,0.0,3.5194,0.9516,1.6635,0.0,0.0
2025-01-05 13:00:00,1.1794,0.0,4.6398,0.9999,2.1794,0.0,0.0
2025-01-05 14:00:00,1.0411,0.0,5.6289,0.9253,1.9664,0.0,0.0
2025-01-05 15:00:00,1.0525,0.0,6.6287,1.0073,2.0598,0.0,0.0
2025-01-05 16:00:00,1.7628,0.0,8.3034,1.3383,1.3393,1.7618,0.0
2025-01-05 17:00:00,0.0,0.7602,7.5032,1.6396,0.8794,0.0,0.0
2025-01-05 18:00:00,0.0,1.6619,5.7538,1.6619,0.0,0.0,0.0
2025-01-05 19:00:00,0.0,1.7762,3.8842,1.7762,0.0,0.0,0.0
2025-01-05 20:00:00,0.0,1.7286,2.0646,1.7286,0.0,0.0,0.0
2025-01-05 21:00:00,0.0,1.0114,1.0,1.0114,0.0,0.0,0.0
2025-01-06 09:00:00,0.5029,0.0,1.4778,1.3662,1.8691,0.0,0.0
2025-01-06 10:00:00,0.061,0.0,1.5357,1.3462,1.4072,0.0,0.0
2025-01-06 11:00:00,0.6585,0.0,2.1613,1.0349,1.6934,0.0,0.0
2025-01-06 12:00:00,0.9392,0.0,3.0535,1.1361,2.0754,0.0,0.0
2025-01-06 13:00:00,0.5842,0.0,3.6085,1.1009,1.6851,0.0,0.0
2025-01-06 14:00:00,0.6133,0.0,4.1912,1.0087,1.622,0.0,0.0
2025-01-06 15:00:00,2.0882,0.0,6.175,1.0499,2.0768,1.0613,0.0
2025-01-06 16:00:00,3.5,0.0,9.5,1.3197,1.5079,3.3118,0.0
2025-01-06 17:00:00,0.0,1.0775,8.3658,1.8203,0.7429,0.0,0.0
2025-01-06 18:00:00,0.0,1.985,6.2764,1.985,0.0,0.0,0.0
2025-01-06 19:00:00,0.0,1.9805,4.1916,1.9805,0.0,0.0,0.0
2025-01-06 20:00:00,0.0,1.9959,2.0907,1.9959,0.0,0.0,0.0
2025-01-06 21:00:00,0.0,1.0361,1.0,1.2406,0.0,0.2045,0.0
2025-01-07 09:00:00,0.6776,0.0,1.6437,1.431,2.1086,0.0,0.0
2025-01-07 10:00:00,1.2033,0.0,2.7868,1.4188,2.6221,0.0,0.0
2025-01-07 11:00:00,1.1196,0.0,3.8504,1.0962,2.2158,0.0,0.0
2025-01-07 12:00:00,1.3771,0.0,5.1586,1.1697,2.5468,0.0,0.0
2025-01-07 13:00:00,0.8056,0.0,5.924,1.1065,1.9122,0.0,0.0
2025-01-07 14:00:00,0.8709,0.0,6.7514,1.147,2.0179,0.0,0.0
2025-01-07 15:00:00,0.9713,0.0,7.6742,1.1721,2.1435,0.0,0.0
2025-01-07 16:00:00,1.9206,0.0,9.4987,1.338,1.3615,1.8971,0.0
2025-01-07 17:00:00,0.0,1.0894,8.352,1.9872,0.8978,0.0,0.0
2025-01-07 18:00:00,0.0,1.9602,6.2887,1.9602,0.0,0.0,0.0
2025-01-07 19:00:00,0.0,1.959,4.2266,1.959,0.0,0.0,0.0
2025-01-07 20:00:00,0.0,1.9892,2.1327,1.9892,0.0,0.0,0.0
2025-01-07 21:00:00,0.0,1.076,1.0,1.076,0.0,0.0,0.0
2025-01-08 09:00:00,0.6346,0.0,1.6029,1.4674,2.1021,0.0,0.0
2025-01-08 10:00:00,1.1066,0.0,2.6541,1.4335,2.54,0.0,0.0
2025-01-08 11:00:00,0.6669,0.0,3.2876,1.0541,1.721,0.0,0.0
2025-01-08 12:00:00,0.6096,0.0,3.8667,1.0315,1.6411,0.0,0.0
2025-01-08 13:00:00,0.906,0.0,4.7274,1.0876,1.9935,0.0,0.0
2025-01-08 14:00:00,0.7317,0.0,5.4225,1.1106,1.8423,0.0,0.0
2025-01-08 15:00:00,1.0618,0.0,6.4311,1.0959,2.1576,0.0,0.0
2025-01-08 16:00:00,3.2304,0.0,9.5,1.5871,1.3728,3.4446,0.0
2025-01-08 17:00:00,0.0,1.2144,8.2217,1.9701,0.7557,0.0,0.0
2025-01-08 18:00:00,0.0,1.9176,6.2031,1.9176,0.0,0.0,0.0
2025-01-08 19:00:00,0.0,1.8909,4.2127,1.8909,0.0,0.0,0.0
2025-01-08 20:00:00,0.0,1.9651,2.1442,1.9651,0.0,0.0,0.0
2025-01-08 21:00:00,0.0,1.087,1.0,1.0886,0.0,0.0016,0.0
2025-01-09 09:00:00,0.6025,0.0,1.5724,1.3963,1.9989,0.0,0.0
2025-01-09 10:00:00,1.1041,0.0,2.6213,1.3793,2.4833,0.0,0.0
2025-01-09 11:00:00,0.8118,0.0,3.3925,1.0072,1.8191,0.0,0.0
2025-01-09 12:00:00,1.2141,0.0,4.5459,1.1212,2.3353,0.0,0.0
2025-01-09 13:00:00,1.1584,0.0,5.6464,1.1699,2.3283,0.0,0.0
2025-01-09 14:00:00,0.852,0.0,6.4558,1.1856,2.0376,0.0,0.0
2025-01-09 15:00:00,1.264,0.0,7.6566,1.1676,2.4316,0.0,0.0
2025-01-09 16:00:00,1.9404,0.0,9.5,1.35,1.5817,1.7086,0.0
2025-01-09 17:00:00,0.0,1.1642,8.2745,1.926,0.7618,0.0,0.0
2025-01-09 18:00:00,0.0,1.9469,6.2251,1.9469,0.0,0.0,0.0
2025-01-09 19:00:00,0.0,1.942,4.1809,1.942,0.0,0.0,0.0
2025-01-09 20:00:00,0.0,1.996,2.0798,1.996,0.0,0.0,0.0
2025-01-09 21:00:00,0.0,1.0258,1.0,1.1835,0.0,0.1576,0.0
2025-01-10 09:00:00,0.6434,0.0,1.6112,1.5799,2.2233,0.0,0.0
2025-01-10 10:00:00,0.9894,0.0,2.5511,1.3594,2.3488,0.0,0.0
2025-01-10 11:00:00,1.1642,0.0,3.6571,1.0948,2.259,0.0,0.0
2025-01-10 12:00:00,0.8141,0.0,4.4305,1.0556,1.8698,0.0,0.0
2025-01-10 13:00:00,0.7876,0.0,5.1787,1.1222,1.9098,0.0,0.0
2025-01-10 14:00:00,1.0577,0.0,6.1835,1.0818,2.1394,0.0,0.0
2025-01-10 15:00:00,0.6357,0.0,6.7875,1.0634,1.6991,0.0,0.0
2025-01-10 16:00:00,2.745,0.0,9.3952,1.4896,1.5241,2.7105,0.0
2025-01-10 17:00:00,0.0,1.061,8.2783,1.9132,0.8521,0.0,0.0
2025-01-10 18:00:00,0.0,1.9305,6.2462,1.9305,0.0,0.0,0.0
2025-01-10 19:00:00,0.0,1.9098,4.2359,1.9098,0.0,0.0,0.0
2025-01-10 20:00:00,0.0,1.8863,2.2503,1.8863,0.0,0.0,0.0
2025-01-10 21:00:00,0.0,1.1878,1.0,1.1878,0.0,0.0,0.0
2025-01-11 08:00:00,0.0697,0.0,1.0662,1.375,1.4447,0.0,0.0
2025-01-11 09:00:00,0.9019,0.0,1.923,1.2323,2.1342,0.0,0.0
2025-01-11 10:00:00,1.4149,0.0,3.2672,1.1753,2.5902,0.0,0.0
2025-01-11 11:00:00,0.6188,0.0,3.8551,0.967,1.5858,0.0,0.0
2025-01-11 12:00:00,0.4655,0.0,4.2973,0.9215,1.3871,0.0,0.0
2025-01-11 13:00:00,1.134,0.0,5.3746,1.0792,2.2132,0.0,0.0
2025-01-11 14:00:00,0.9884,0.0,6.3136,1.0238,2.0121,0.0,0.0
2025-01-11 15:00:00,1.0089,0.0,7.272,1.0154,2.0242,0.0,0.0
2025-01-11 16:00:00,1.1754,0.0,8.3887,1.359,0.9716,1.5629,0.0
2025-01-11 17:00:00,0.0,0.9353,7.4042,1.7705,0.8353,0.0,0.0
2025-01-11 18:00:00,0.0,1.771,5.5399,1.771,0.0,0.0,0.0
2025-01-11 19:00:00,0.0,1.7007,3.7498,1.7007,0.0,0.0,0.0
2025-01-11 20:00:00,0.0,1.6907,1.9701,1.6907,0.0,0.0,0.0
2025-01-11 21:00:00,0.0,0.9216,1.0,0.9216,0.0,0.0,0.0
2025-01-12 09:00:00,0.4149,0.0,1.3941,1.4113,1.8262,0.0,0.0
2025-01-12 10:00:00,1.0119,0.0,2.3554,1.302,2.3138,0.0,0.0
2025-01-12 11:00:00,1.1009,0.0,3.4013,1.052,2.1529,0.0,0.0
2025-01-12 12:00:00,0.8651,0.0,4.2231,1.0534,1.9184,0.0,0.0
2025-01-12 13:00:00,0.9032,0.0,5.0812,1.0057,1.9089,0.0,0.0
2025-01-12 14:00:00,0.5918,0.0,5.6433,0.9898,1.5815,0.0,0.0
2025-01-12 15:00:00,0.5638,0.0,6.1789,0.9717,1.5355,0.0,0.0
2025-01-12 16:00:00,2.2738,0.0,8.339,1.2339,1.3972,2.1105,0.0
2025-01-12 17:00:00,0.0,0.809,7.4874,1.6245,0.8155,0.0,0.0
2025-01-12 18:00:00,0.0,1.6754,5.7239,1.6754,0.0,0.0,0.0
2025-01-12 19:00:00,0.0,1.67,3.966,1.67,0.0,0.0,0.0
2025-01-12 20:00:00,0.0,1.7466,2.1275,1.7466,0.0,0.0,0.0
2025-01-12 21:00:00,0.0,1.0711,1.0,1.0711,0.0,0.0,0.0
2025-01-13 09:00:00,0.3624,0.0,1.3443,1.5935,1.9559,0.0,0.0
2025-01-13 10:00:00,1.0202,0.0,2.3135,1.3496,2.3698,0.0,0.0
2025-01-13 11:00:00,1.0627,0.0,3.3231,1.0979,2.1606,0.0,0.0
2025-01-13 12:00:00,0.992,0.0,4.2655,1.1956,2.1876,0.0,0.0
2025-01-13 13:00:00,0.9109,0.0,5.1308,1.017,1.9278,0.0,0.0
2025-01-13 14:00:00,1.227,0.0,6.2965,1.1849,2.4119,0.0,0.0
2025-01-13 15:00:00,1.0147,0.0,7.2604,1.0745,2.0892,0.0,0.0
2025-01-13 16:00:00,2.0856,0.0,9.2417,1.5701,1.5912,2.0644,0.0
2025-01-13 17:00:00,0.0,1.0929,8.0913,1.9731,0.8802,0.0,0.0
2025-01-13 18:00:00,0.0,1.8098,6.1862,1.8098,0.0,0.0,0.0
2025-01-13 19:00:00,0.0,1.9716,4.1108,1.9716,0.0,0.0,0.0
2025-01-13 20:00:00,0.0,1.8009,2.2151,1.8009,0.0,0.0,0.0
2025-01-13 21:00:00,0.0,1.1544,1.0,1.1544,0.0,0.0,0.0
2025-01-14 09:00:00,0.6624,0.0,1.6293,1.5871,2.2494,0.0,0.0
2025-01-14 10:00:00,0.7878,0.0,2.3776,1.4185,2.2063,0.0,0.0
2025-01-14 11:00:00,0.9895,0.0,3.3177,1.115,2.1045,0.0,0.0
2025-01-14 12:00:00,0.9976,0.0,4.2654,1.119,2.1166,0.0,0.0
2025-01-14 13:00:00,0.7836,0.0,5.0098,1.0994,1.883,0.0,0.0
2025-01-14 14:00:00,0.5286,0.0,5.5119,1.0134,1.542,0.0,0.0
2025-01-14 15:00:00,0.8788,0.0,6.3468,1.0907,1.9694,0.0,0.0
2025-01-14 16:00:00,3.1131,0.0,9.3042,1.4682,1.584,2.9973,0.0
2025-01-14 17:00:00,0.0,1.0104,8.2406,1.9082,0.8978,0.0,0.0
2025-01-14 18:00:00,0.0,1.847,6.2964,1.847,0.0,0.0,0.0
2025-01-14 19:00:00,0.0,1.9059,4.2902,1.9059,0.0,0.0,0.0
2025-01-14 20:00:00,0.0,1.9485,2.2392,1.9485,0.0,0.0,0.0
2025-01-14 21:00:00,0.0,1.1772,1.0,1.1772,0.0,0.0,0.0
2025-01-15 09:00:00,0.4718,0.0,1.4482,1.3741,1.8458,0.0,0.0
2025-01-15 10:00:00,0.8456,0.0,2.2515,1.5612,2.4068,0.0,0.0
2025-01-15 11:00:00,0.7065,0.0,2.9227,1.0866,1.7931,0.0,0.0
2025-01-15 12:00:00,0.8022,0.0,3.6848,1.0206,1.8228,0.0,0.0
2025-01-15 13:00:00,1.1118,0.0,4.7409,1.0131,2.1249,0.0,0.0
2025-01-15 14:00:00,0.7052,0.0,5.4109,1.0625,1.7678,0.0,0.0
2025-01-15 15:00:00,0.8043,0.0,6.175,1.0769,1.6593,0.2219,0.0
2025-01-15 16:00:00,3.5,0.0,9.5,1.3828,1.4647,3.4181,0.0
2025-01-15 17:00:00,0.0,1.3736,8.0541,1.8833,0.5097,0.0,0.0
2025-01-15 18:00:00,0.0,1.9726,5.9777,1.9726,0.0,0.0,0.0
2025-01-15 19:00:00,0.0,1.8979,3.9799,1.8979,0.0,0.0,0.0
2025-01-15 20:00:00,0.0,1.8666,2.0151,1.8666,0.0,0.0,0.0
2025-01-15 21:00:00,0.0,0.9643,1.0,1.1294,0.0,0.1651,0.0
2025-01-16 08:00:00,0.0753,0.0,1.0716,1.5237,1.599,0.0,0.0
2025-01-16 10:00:00,0.918,0.0,1.9436,1.3442,2.2622,0.0,0.0
2025-01-16 11:00:00,0.7763,0.0,2.6811,1.1138,1.8902,0.0,0.0
2025-01-16 12:00:00,0.7062,0.0,3.352,1.001,1.7071,0.0,0.0
2025-01-16 13:00:00,0.9947,0.0,4.297,1.0326,2.0272,0.0,0.0
2025-01-16 14:00:00,0.9352,0.0,5.1854,1.0508,1.986,0.0,0.0
2025-01-16 15:00:00,1.1753,0.0,6.3019,1.1207,2.296,0.0,0.0
2025-01-16 16:00:00,2.9478,0.0,9.1023,1.6253,1.5997,2.9733,0.0
2025-01-16 17:00:00,0.0,1.1109,7.9329,1.9202,0.8092,0.0,0.0
2025-01-16 18:00:00,0.0,1.8635,5.9713,1.8635,0.0,0.0,0.0
2025-01-16 19:00:00,0.0,1.8693,4.0036,1.8693,0.0,0.0,0.0
2025-01-16 20:00:00,0.0,1.8038,2.1049,1.8038,0.0,0.0,0.0
2025-01-16 21:00:00,0.0,1.0496,1.0,1.0497,0.0,0.0,0.0
2025-01-17 09:00:00,0.3824,0.0,1.3633,1.6589,2.0413,0.0,0.0
2025-01-17 10:00:00,0.6116,0.0,1.9442,1.5487,2.1603,0.0,0.0
2025-01-17 11:00:00,1.0798,0.0,2.97,1.1189,2.1987,0.0,0.0
2025-01-17 12:00:00,0.9157,0.0,3.8399,1.1672,2.0829,0.0,0.0
2025-01-17 13:00:00,1.1193,0.0,4.9032,1.0463,2.1656,0.0,0.0
2025-01-17 14:00:00,0.6922,0.0,5.5609,1.1222,1.8144,0.0,0.0
2025-01-17 15:00:00,0.6138,0.0,6.1439,1.1355,1.7213,0.028,0.0
2025-01-17 16:00:00,3.5,0.0,9.4689,1.6034,1.4731,3.6303,0.0
2025-01-17 17:00:00,0.0,1.0798,8.3324,1.9029,0.8232,0.0,0.0
2025-01-17 18:00:00,0.0,1.904,6.3281,1.904,0.0,0.0,0.0
2025-01-17 19:00:00,0.0,1.9779,4.2461,1.9779,0.0,0.0,0.0
2025-01-17 20:00:00,0.0,1.879,2.2682,1.879,0.0,0.0,0.0
2025-01-17 21:00:00,0.0,1.2048,1.0,1.2048,0.0,0.0,0.0
2025-01-18 09:00:00,0.6637,0.0,1.6305,1.4954,2.1592,0.0,0.0
2025-01-18 10:00:00,1.324,0.0,2.8883,1.206,2.5299,0.0,0.0
2025-01-18 11:00:00,0.5091,0.0,3.3719,0.9042,1.4132,0.0,0.0
2025-01-18 12:00:00,1.0353,0.0,4.3555,1.0295,2.0648,0.0,0.0
2025-01-18 13:00:00,0.7883,0.0,5.1043,0.9574,1.7457,0.0,0.0
2025-01-18 14:00:00,0.5967,0.0,5.6712,0.9736,1.5704,0.0,0.0
2025-01-18 15:00:00,0.8373,0.0,6.4666,0.9842,1.8214,0.0,0.0
2025-01-18 16:00:00,1.8932,0.0,8.2651,1.3119,0.9691,2.236,0.0
2025-01-18 17:00:00,0.0,0.8348,7.3864,1.7432,0.9084,0.0,0.0
2025-01-18 18:00:00,0.0,1.6638,5.635,1.6638,0.0,0.0,0.0
2025-01-18 19:00:00,0.0,1.7786,3.7628,1.7786,0.0,0.0,0.0
2025-01-18 20:00:00,0.0,1.6701,2.0048,1.6701,0.0,0.0,0.0
2025-01-18 21:00:00,0.0,0.9546,1.0,0.9546,0.0,0.0,0.0
2025-01-19 10:00:00,0.9054,0.0,1.8602,1.2796,2.1851,0.0,0.0
2025-01-19 11:00:00,0.6383,0.0,2.4666,1.0522,1.6906,0.0,0.0
2025-01-19 12:00:00,0.9181,0.0,3.3387,0.9298,1.8478,0.0,0.0
2025-01-19 13:00:00,0.8556,0.0,4.1516,1.0534,1.909,0.0,0.0
2025-01-19 14:00:00,0.7309,0.0,4.846,0.9533,1.6842,0.0,0.0
2025-01-19 15:00:00,0.7372,0.0,5.5463,1.0368,1.774,0.0,0.0
2025-01-19 16:00:00,2.9083,0.0,8.3092,1.509,1.5801,2.8371,0.0
2025-01-19 17:00:00,0.0,0.7495,7.5202,1.6381,0.8885,0.0,0.0
2025-01-19 18:00:00,0.0,1.6523,5.7809,1.6523,0.0,0.0,0.0
2025-01-19 19:00:00,0.0,1.6642,4.0292,1.6642,0.0,0.0,0.0
2025-01-19 20:00:00,0.0,1.7478,2.1893,1.7478,0.0,0.0,0.0
2025-01-19 21:00:00,0.0,1.1299,1.0,1.1299,0.0,0.0,0.0
2025-01-20 08:00:00,0.061,0.0,1.058,1.5659,1.6269,0.0,0.0
2025-01-20 09:00:00,0.3808,0.0,1.4197,1.4928,1.8736,0.0,0.0
2025-01-20 10:00:00,0.7466,0.0,2.129,1.5218,2.2684,0.0,0.0
2025-01-20 11:00:00,0.9468,0.0,3.0285,1.006,1.9529,0.0,0.0
2025-01-20 12:00:00,0.8017,0.0,3.7901,1.0643,1.866,0.0,0.0
2025-01-20 13:00:00,0.6063,0.0,4.3661,1.0801,1.6864,0.0,0.0
2025-01-20 14:00:00,0.6978,0.0,5.029,1.1977,1.8955,0.0,0.0
2025-01-20 15:00:00,1.2833,0.0,6.2482,1.0938,2.3771,0.0,0.0
2025-01-20 16:00:00,3.1878,0.0,9.2765,1.4366,1.1187,3.5056,0.0
2025-01-20 17:00:00,0.0,1.0879,8.1314,1.9589,0.871,0.0,0.0
2025-01-20 18:00:00,0.0,1.9587,6.0696,1.9587,0.0,0.0,0.0
2025-01-20 19:00:00,0.0,1.8876,4.0826,1.8876,0.0,0.0,0.0
2025-01-20 20:00:00,0.0,1.9278,2.0534,1.9278,0.0,0.0,0.0
2025-01-20 21:00:00,0.0,1.0007,1.0,1.0007,0.0,0.0,0.0
2025-01-21 09:00:00,0.8098,0.0,1.7693,1.3709,2.1807,0.0,0.0
2025-01-21 10:00:00,1.2932,0.0,2.9979,1.3161,2.6093,0.0,0.0
2025-01-21 11:00:00,1.3063,0.0,4.2389,1.1499,2.4562,0.0,0.0
2025-01-21 12:00:00,1.1204,0.0,5.3033,1.132,2.2524,0.0,0.0
2025-01-21 13:00:00,0.7364,0.0,6.0029,1.0733,1.8096,0.0,0.0
2025-01-21 14:00:00,1.3108,0.0,7.2482,1.1124,2.4232,0.0,0.0
2025-01-21 15:00:00,1.2347,0.0,8.4212,1.1814,2.4162,0.0,0.0
2025-01-21 16:00:00,0.9753,0.0,9.3477,1.4369,1.48,0.9322,0.0
2025-01-21 17:00:00,0.0,1.0609,8.231,1.8252,0.7643,0.0,0.0
2025-01-21 18:00:00,0.0,1.9311,6.1982,1.9311,0.0,0.0,0.0
2025-01-21 19:00:00,0.0,1.8653,4.2347,1.8653,0.0,0.0,0.0
2025-01-21 20:00:00,0.0,1.8396,2.2984,1.8396,0.0,0.0,0.0
2025-01-21 21:00:00,0.0,1.2334,1.0,1.2334,0.0,0.0,0.0
2025-01-22 09:00:00,0.418,0.0,1.3971,1.6904,2.1084,0.0,0.0
2025-01-22 10:00:00,1.2908,0.0,2.6233,1.3093,2.6001,0.0,0.0
2025-01-22 11:00:00,1.1241,0.0,3.6912,1.122,2.2462,0.0,0.0
2025-01-22 12:00:00,0.9537,0.0,4.5972,1.1708,2.1245,0.0,0.0
2025-01-22 13:00:00,0.7582,0.0,5.3175,1.098,1.8562,0.0,0.0
2025-01-22 14:00:00,0.5952,0.0,5.883,1.0488,1.644,0.0,0.0
2025-01-22 15:00:00,1.3227,0.0,7.1395,1.1687,2.4914,0.0,0.0
2025-01-22 16:00:00,2.2556,0.0,9.2823,1.6059,1.4935,2.3679,0.0
2025-01-22 17:00:00,0.0,1.0397,8.1878,1.8913,0.8516,0.0,0.0
2025-01-22 18:00:00,0.0,1.8579,6.2322,1.8579,0.0,0.0,0.0
2025-01-22 19:00:00,0.0,1.882,4.2511,1.882,0.0,0.0,0.0
2025-01-22 20:00:00,0.0,1.8438,2.3103,1.8438,0.0,0.0,0.0
2025-01-22 21:00:00,0.0,1.2448,1.0,1.2448,0.0,0.0,0.0
2025-01-23 09:00:00,0.6867,0.0,1.6524,1.3279,2.0146,0.0,0.0
2025-01-23 10:00:00,1.0789,0.0,2.6774,1.4082,2.4872,0.0,0.0
2025-01-23 11:00:00,0.8374,0.0,3.4729,1.0224,1.8597,0.0,0.0
2025-01-23 12:00:00,0.696,0.0,4.1341,1.0847,1.7807,0.0,0.0
2025-01-23 13:00:00,0.8122,0.0,4.9056,1.1372,1.9494,0.0,0.0
2025-01-23 14:00:00,1.0864,0.0,5.9378,1.1999,2.2863,0.0,0.0
2025-01-23 15:00:00,0.7145,0.0,6.6166,1.1456,1.8601,0.0,0.0
2025-01-23 16:00:00,3.0352,0.0,9.5,1.4845,1.3505,3.1692,0.0
2025-01-23 17:00:00,0.0,1.0568,8.3876,1.9344,0.8777,0.0,0.0
2025-01-23 18:00:00,0.0,1.9664,6.3177,1.9664,0.0,0.0,0.0
2025-01-23 19:00:00,0.0,1.8643,4.3553,1.8643,0.0,0.0,0.0
2025-01-23 20:00:00,0.0,1.9498,2.3029,1.9498,0.0,0.0,0.0
2025-01-23 21:00:00,0.0,1.2378,1.0,1.2404,0.0,0.0027,0.0
2025-01-24 09:00:00,0.3982,0.0,1.3783,1.6443,2.0425,0.0,0.0
2025-01-24 10:00:00,0.2316,0.0,1.5983,1.6277,1.8593,0.0,0.0
2025-01-24 11:00:00,1.2619,0.0,2.7971,1.1476,2.4094,0.0,0.0
2025-01-24 12:00:00,1.1349,0.0,3.8753,1.1008,2.2358,0.0,0.0
2025-01-24 13:00:00,1.0775,0.0,4.8989,1.0736,2.151,0.0,0.0
2025-01-24 14:00:00,0.9231,0.0,5.7758,1.1503,2.0734,0.0,0.0
2025-01-24 15:00:00,0.9722,0.0,6.6995,1.0353,2.0075,0.0,0.0
2025-01-24 16:00:00,2.8425,0.0,9.3998,1.4594,1.3791,2.9228,0.0
2025-01-24 17:00:00,0.0,1.1254,8.2152,1.9307,0.8054,0.0,0.0
2025-01-24 18:00:00,0.0,1.975,6.1363,1.975,0.0,0.0,0.0
2025-01-24 19:00:00,0.0,1.8385,4.201,1.8385,0.0,0.0,0.0
2025-01-24 20:00:00,0.0,1.8442,2.2598,1.8442,0.0,0.0,0.0
2025-01-24 21:00:00,0.0,1.1968,1.0,1.1968,0.0,0.0,0.0
2025-01-25 09:00:00,0.696,0.0,1.6612,1.3579,2.0538,0.0,0.0
